web-scraper-order,web-scraper-start-url,datetime,meeting-type,agenda,agenda-href,agenda-packet,agenda-packet-href,summary,summary-href,minutes,minutes-href
"1558406890-534","http://stjosephcitymi.iqm2.com/Citizens/calendar.aspx?From=1%2f1%2f1900&To=12%2f31%2f9999","Jan 18, 2017 4:00 PM","Water Services Joint Operating Board - Regular","Agenda","http://stjosephcitymi.iqm2.com/Citizens/FileOpen.aspx?Type=14&ID=1522&Inline=True","Agenda Packet","http://stjosephcitymi.iqm2.com/Citizens/FileOpen.aspx?Type=1&ID=1522&Inline=True","Summary","http://stjosephcitymi.iqm2.com/Citizens/FileOpen.aspx?Type=15&ID=1289&Inline=True","Minutes","http://stjosephcitymi.iqm2.com/Citizens/FileOpen.aspx?Type=12&ID=1289&Inline=True"
"1558406890-595","http://stjosephcitymi.iqm2.com/Citizens/calendar.aspx?From=1%2f1%2f1900&To=12%2f31%2f9999","Jul 20, 2017 8:30 AM","Downtown Development Authority - Regular","Agenda","http://stjosephcitymi.iqm2.com/Citizens/calendar.aspx?From=1%2f1%2f1900&To=12%2f31%2f9999","Agenda Packet","http://stjosephcitymi.iqm2.com/Citizens/calendar.aspx?From=1%2f1%2f1900&To=12%2f31%2f9999","Summary","http://stjosephcitymi.iqm2.com/Citizens/calendar.aspx?From=1%2f1%2f1900&To=12%2f31%2f9999","Minutes","http://stjosephcitymi.iqm2.com/Citizens/calendar.aspx?From=1%2f1%2f1900&To=12%2f31%2f9999"
"1558406890-894","http://stjosephcitymi.iqm2.com/Citizens/calendar.aspx?From=1%2f1%2f1900&To=12%2f31%2f9999","Oct 9, 2019 4:00 PM","Water Services Joint Operating Board - Regular","Agenda","http://stjosephcitymi.iqm2.com/Citizens/calendar.aspx?From=1%2f1%2f1900&To=12%2f31%2f9999","Agenda Packet","http://stjosephcitymi.iqm2.com/Citizens/calendar.aspx?From=1%2f1%2f1900&To=12%2f31%2f9999","Summary","http://stjosephcitymi.iqm2.com/Citizens/calendar.aspx?From=1%2f1%2f1900&To=12%2f31%2f9999","Minutes","http://stjosephcitymi.iqm2.com/Citizens/calendar.aspx?From=1%2f1%2f1900&To=12%2f31%2f9999"
"1558406890-268","http://stjosephcitymi.iqm2.com/Citizens/calendar.aspx?From=1%2f1%2f1900&To=12%2f31%2f9999","May 21, 2014 4:00 PM","Water Services Joint Operating Board - Regular","Agenda","http://stjosephcitymi.iqm2.com/Citizens/calendar.aspx?From=1%2f1%2f1900&To=12%2f31%2f9999","Agenda Packet","http://stjosephcitymi.iqm2.com/Citizens/calendar.aspx?From=1%2f1%2f1900&To=12%2f31%2f9999","Summary","http://stjosephcitymi.iqm2.com/Citizens/FileOpen.aspx?Type=15&ID=1056&Inline=True","Minutes","http://stjosephcitymi.iqm2.com/Citizens/FileOpen.aspx?Type=12&ID=1056&Inline=True"
"1558406890-432","http://stjosephcitymi.iqm2.com/Citizens/calendar.aspx?From=1%2f1%2f1900&To=12%2f31%2f9999","Feb 3, 2016 4:00 PM","Brownfield Redevelopment Authority - Regular Meeting","null","","null","","null","","null",""
"1558406890-746","http://stjosephcitymi.iqm2.com/Citizens/calendar.aspx?From=1%2f1%2f1900&To=12%2f31%2f9999","Sep 10, 2018 6:00 PM","City Commission - Regular Meeting","Agenda","http://stjosephcitymi.iqm2.com/Citizens/FileOpen.aspx?Type=14&ID=1720&Inline=True","Agenda Packet","http://stjosephcitymi.iqm2.com/Citizens/FileOpen.aspx?Type=1&ID=1720&Inline=True","Summary","http://stjosephcitymi.iqm2.com/Citizens/FileOpen.aspx?Type=15&ID=1464&Inline=True","Minutes","http://stjosephcitymi.iqm2.com/Citizens/FileOpen.aspx?Type=12&ID=1464&Inline=True"
"1558406890-329","http://stjosephcitymi.iqm2.com/Citizens/calendar.aspx?From=1%2f1%2f1900&To=12%2f31%2f9999","Feb 18, 2015 4:00 PM","Water Services Joint Operating Board - Regular","Agenda","http://stjosephcitymi.iqm2.com/Citizens/calendar.aspx?From=1%2f1%2f1900&To=12%2f31%2f9999","Agenda Packet","http://stjosephcitymi.iqm2.com/Citizens/calendar.aspx?From=1%2f1%2f1900&To=12%2f31%2f9999","Summary","http://stjosephcitymi.iqm2.com/Citizens/FileOpen.aspx?Type=15&ID=1118&Inline=True","Minutes","http://stjosephcitymi.iqm2.com/Citizens/FileOpen.aspx?Type=12&ID=1118&Inline=True"
"1558406890-835","http://stjosephcitymi.iqm2.com/Citizens/calendar.aspx?From=1%2f1%2f1900&To=12%2f31%2f9999","Apr 29, 2019 6:00 PM","City Commission - Study Session","Agenda","http://stjosephcitymi.iqm2.com/Citizens/FileOpen.aspx?Type=14&ID=1804&Inline=True","Agenda Packet","http://stjosephcitymi.iqm2.com/Citizens/FileOpen.aspx?Type=1&ID=1804&Inline=True","Summary","http://stjosephcitymi.iqm2.com/Citizens/FileOpen.aspx?Type=15&ID=1534&Inline=True","Minutes","http://stjosephcitymi.iqm2.com/Citizens/FileOpen.aspx?Type=12&ID=1534&Inline=True"
"1558406890-394","http://stjosephcitymi.iqm2.com/Citizens/calendar.aspx?From=1%2f1%2f1900&To=12%2f31%2f9999","Sep 28, 2015 7:00 PM","City Commission - Regular Meeting","Agenda","http://stjosephcitymi.iqm2.com/Citizens/FileOpen.aspx?Type=14&ID=1314&Inline=True","Agenda Packet","http://stjosephcitymi.iqm2.com/Citizens/FileOpen.aspx?Type=1&ID=1314&Inline=True","Summary","http://stjosephcitymi.iqm2.com/Citizens/FileOpen.aspx?Type=15&ID=1162&Inline=True","Minutes","http://stjosephcitymi.iqm2.com/Citizens/FileOpen.aspx?Type=12&ID=1162&Inline=True"
"1558406890-540","http://stjosephcitymi.iqm2.com/Citizens/calendar.aspx?From=1%2f1%2f1900&To=12%2f31%2f9999","Feb 13, 2017 6:00 PM","City Commission - Regular Meeting","Agenda","http://stjosephcitymi.iqm2.com/Citizens/FileOpen.aspx?Type=14&ID=1532&Inline=True","Agenda Packet","http://stjosephcitymi.iqm2.com/Citizens/FileOpen.aspx?Type=1&ID=1532&Inline=True","Summary","http://stjosephcitymi.iqm2.com/Citizens/FileOpen.aspx?Type=15&ID=1291&Inline=True","Minutes","http://stjosephcitymi.iqm2.com/Citizens/FileOpen.aspx?Type=12&ID=1291&Inline=True"
"1558406890-726","http://stjosephcitymi.iqm2.com/Citizens/calendar.aspx?From=1%2f1%2f1900&To=12%2f31%2f9999","Jul 25, 2018","Recreational Harbor Authority - Regular","Agenda","http://stjosephcitymi.iqm2.com/Citizens/FileOpen.aspx?Type=14&ID=1698&Inline=True","Agenda Packet","http://stjosephcitymi.iqm2.com/Citizens/FileOpen.aspx?Type=1&ID=1698&Inline=True","Summary","http://stjosephcitymi.iqm2.com/Citizens/FileOpen.aspx?Type=15&ID=1448&Inline=True","Minutes","http://stjosephcitymi.iqm2.com/Citizens/FileOpen.aspx?Type=12&ID=1448&Inline=True"
"1558406890-261","http://stjosephcitymi.iqm2.com/Citizens/calendar.aspx?From=1%2f1%2f1900&To=12%2f31%2f9999","Apr 16, 2014 4:00 PM","Water Services Joint Operating Board - Regular","Agenda","http://stjosephcitymi.iqm2.com/Citizens/FileOpen.aspx?Type=14&ID=1063&Inline=True","Agenda Packet","http://stjosephcitymi.iqm2.com/Citizens/FileOpen.aspx?Type=1&ID=1063&Inline=True","Summary","http://stjosephcitymi.iqm2.com/Citizens/FileOpen.aspx?Type=15&ID=1051&Inline=True","Minutes","http://stjosephcitymi.iqm2.com/Citizens/FileOpen.aspx?Type=12&ID=1051&Inline=True"
"1558406890-508","http://stjosephcitymi.iqm2.com/Citizens/calendar.aspx?From=1%2f1%2f1900&To=12%2f31%2f9999","Oct 6, 2016 4:30 PM","Planning Commission - Regular","Agenda","http://stjosephcitymi.iqm2.com/Citizens/FileOpen.aspx?Type=14&ID=1480&Inline=True","Agenda Packet","http://stjosephcitymi.iqm2.com/Citizens/FileOpen.aspx?Type=1&ID=1480&Inline=True","Summary","http://stjosephcitymi.iqm2.com/Citizens/FileOpen.aspx?Type=15&ID=1266&Inline=True","Minutes","http://stjosephcitymi.iqm2.com/Citizens/FileOpen.aspx?Type=12&ID=1266&Inline=True"
"1558406890-896","http://stjosephcitymi.iqm2.com/Citizens/calendar.aspx?From=1%2f1%2f1900&To=12%2f31%2f9999","Oct 14, 2019 6:00 PM","City Commission - Regular Meeting","Agenda","http://stjosephcitymi.iqm2.com/Citizens/calendar.aspx?From=1%2f1%2f1900&To=12%2f31%2f9999","Agenda Packet","http://stjosephcitymi.iqm2.com/Citizens/calendar.aspx?From=1%2f1%2f1900&To=12%2f31%2f9999","Summary","http://stjosephcitymi.iqm2.com/Citizens/calendar.aspx?From=1%2f1%2f1900&To=12%2f31%2f9999","Minutes","http://stjosephcitymi.iqm2.com/Citizens/calendar.aspx?From=1%2f1%2f1900&To=12%2f31%2f9999"
"1558406890-733","http://stjosephcitymi.iqm2.com/Citizens/calendar.aspx?From=1%2f1%2f1900&To=12%2f31%2f9999","Aug 13, 2018 6:00 PM","City Commission - Regular Meeting","Agenda","http://stjosephcitymi.iqm2.com/Citizens/FileOpen.aspx?Type=14&ID=1710&Inline=True","Agenda Packet","http://stjosephcitymi.iqm2.com/Citizens/FileOpen.aspx?Type=1&ID=1710&Inline=True","Summary","http://stjosephcitymi.iqm2.com/Citizens/FileOpen.aspx?Type=15&ID=1452&Inline=True","Minutes","http://stjosephcitymi.iqm2.com/Citizens/FileOpen.aspx?Type=12&ID=1452&Inline=True"
"1558406890-680","http://stjosephcitymi.iqm2.com/Citizens/calendar.aspx?From=1%2f1%2f1900&To=12%2f31%2f9999","Mar 26, 2018 6:00 PM","City Commission - Regular Meeting","Agenda","http://stjosephcitymi.iqm2.com/Citizens/FileOpen.aspx?Type=14&ID=1660&Inline=True","Agenda Packet","http://stjosephcitymi.iqm2.com/Citizens/FileOpen.aspx?Type=1&ID=1660&Inline=True","Summary","http://stjosephcitymi.iqm2.com/Citizens/FileOpen.aspx?Type=15&ID=1395&Inline=True","Minutes","http://stjosephcitymi.iqm2.com/Citizens/FileOpen.aspx?Type=12&ID=1395&Inline=True"
"1558406890-256","http://stjosephcitymi.iqm2.com/Citizens/calendar.aspx?From=1%2f1%2f1900&To=12%2f31%2f9999","Mar 17, 2014 5:30 PM","City Commission - Special Meeting","Agenda","http://stjosephcitymi.iqm2.com/Citizens/FileOpen.aspx?Type=14&ID=1056&Inline=True","Agenda Packet","http://stjosephcitymi.iqm2.com/Citizens/FileOpen.aspx?Type=1&ID=1056&Inline=True","Summary","http://stjosephcitymi.iqm2.com/Citizens/FileOpen.aspx?Type=15&ID=1042&Inline=True","Minutes","http://stjosephcitymi.iqm2.com/Citizens/FileOpen.aspx?Type=12&ID=1042&Inline=True"
"1558406890-464","http://stjosephcitymi.iqm2.com/Citizens/calendar.aspx?From=1%2f1%2f1900&To=12%2f31%2f9999","May 18, 2016 4:00 PM","Water Services Joint Operating Board - Regular","Agenda","http://stjosephcitymi.iqm2.com/Citizens/FileOpen.aspx?Type=14&ID=1426&Inline=True","Agenda Packet","http://stjosephcitymi.iqm2.com/Citizens/FileOpen.aspx?Type=1&ID=1426&Inline=True","Summary","http://stjosephcitymi.iqm2.com/Citizens/FileOpen.aspx?Type=15&ID=1233&Inline=True","Minutes","http://stjosephcitymi.iqm2.com/Citizens/FileOpen.aspx?Type=12&ID=1233&Inline=True"
"1558406890-755","http://stjosephcitymi.iqm2.com/Citizens/calendar.aspx?From=1%2f1%2f1900&To=12%2f31%2f9999","Oct 1, 2018 5:30 PM","City Commission - Study Session","null","","null","","null","","null",""
"1558406890-808","http://stjosephcitymi.iqm2.com/Citizens/calendar.aspx?From=1%2f1%2f1900&To=12%2f31%2f9999","Feb 21, 2019 4:30 PM","Zoning Board of Appeals - Regular Meeting","null","","null","","null","","null",""
"1558406890-315","http://stjosephcitymi.iqm2.com/Citizens/calendar.aspx?From=1%2f1%2f1900&To=12%2f31%2f9999","Dec 11, 2014 4:30 PM","Planning Commission - Workshop","Agenda","http://stjosephcitymi.iqm2.com/Citizens/FileOpen.aspx?Type=14&ID=1172&Inline=True","Agenda Packet","http://stjosephcitymi.iqm2.com/Citizens/FileOpen.aspx?Type=1&ID=1172&Inline=True","Summary","http://stjosephcitymi.iqm2.com/Citizens/calendar.aspx?From=1%2f1%2f1900&To=12%2f31%2f9999","Minutes","http://stjosephcitymi.iqm2.com/Citizens/calendar.aspx?From=1%2f1%2f1900&To=12%2f31%2f9999"
"1558406890-331","http://stjosephcitymi.iqm2.com/Citizens/calendar.aspx?From=1%2f1%2f1900&To=12%2f31%2f9999","Feb 23, 2015 6:00 PM","City Commission - Regular Meeting","Agenda","http://stjosephcitymi.iqm2.com/Citizens/FileOpen.aspx?Type=14&ID=1205&Inline=True","Agenda Packet","http://stjosephcitymi.iqm2.com/Citizens/FileOpen.aspx?Type=1&ID=1205&Inline=True","Summary","http://stjosephcitymi.iqm2.com/Citizens/FileOpen.aspx?Type=15&ID=1114&Inline=True","Minutes","http://stjosephcitymi.iqm2.com/Citizens/FileOpen.aspx?Type=12&ID=1114&Inline=True"
"1558406890-613","http://stjosephcitymi.iqm2.com/Citizens/calendar.aspx?From=1%2f1%2f1900&To=12%2f31%2f9999","Sep 20, 2017 4:00 PM","Water Services Joint Operating Board - Regular","Agenda","http://stjosephcitymi.iqm2.com/Citizens/FileOpen.aspx?Type=14&ID=1611&Inline=True","Agenda Packet","http://stjosephcitymi.iqm2.com/Citizens/FileOpen.aspx?Type=1&ID=1611&Inline=True","Summary","http://stjosephcitymi.iqm2.com/Citizens/FileOpen.aspx?Type=15&ID=1353&Inline=True","Minutes","http://stjosephcitymi.iqm2.com/Citizens/FileOpen.aspx?Type=12&ID=1353&Inline=True"
"1558406890-454","http://stjosephcitymi.iqm2.com/Citizens/calendar.aspx?From=1%2f1%2f1900&To=12%2f31%2f9999","Apr 11, 2016 6:00 PM","City Commission - Regular Meeting","Agenda","http://stjosephcitymi.iqm2.com/Citizens/FileOpen.aspx?Type=14&ID=1409&Inline=True","Agenda Packet","http://stjosephcitymi.iqm2.com/Citizens/FileOpen.aspx?Type=1&ID=1409&Inline=True","Summary","http://stjosephcitymi.iqm2.com/Citizens/FileOpen.aspx?Type=15&ID=1211&Inline=True","Minutes","http://stjosephcitymi.iqm2.com/Citizens/FileOpen.aspx?Type=12&ID=1211&Inline=True"
"1558406890-581","http://stjosephcitymi.iqm2.com/Citizens/calendar.aspx?From=1%2f1%2f1900&To=12%2f31%2f9999","Jun 8, 2017","Planning Commission - Special Meeting","null","","null","","null","","null",""
"1558406890-792","http://stjosephcitymi.iqm2.com/Citizens/calendar.aspx?From=1%2f1%2f1900&To=12%2f31%2f9999","Jan 9, 2019 5:30 PM","Downtown Planning Steering Committee - Regular Meeting","null","","null","","null","","null",""
"1558406890-323","http://stjosephcitymi.iqm2.com/Citizens/calendar.aspx?From=1%2f1%2f1900&To=12%2f31%2f9999","Jan 20, 2015 6:00 PM","City Commission - Study Session","Agenda","http://stjosephcitymi.iqm2.com/Citizens/FileOpen.aspx?Type=14&ID=1182&Inline=True","Agenda Packet","http://stjosephcitymi.iqm2.com/Citizens/FileOpen.aspx?Type=1&ID=1182&Inline=True","Summary","http://stjosephcitymi.iqm2.com/Citizens/FileOpen.aspx?Type=15&ID=1105&Inline=True","Minutes","http://stjosephcitymi.iqm2.com/Citizens/FileOpen.aspx?Type=12&ID=1105&Inline=True"
"1558406890-231","http://stjosephcitymi.iqm2.com/Citizens/calendar.aspx?From=1%2f1%2f1900&To=12%2f31%2f9999","Oct 16, 2013 4:00 PM","Water Services Joint Operating Board - Regular","Agenda","http://stjosephcitymi.iqm2.com/Citizens/FileOpen.aspx?Type=14&ID=1018&Inline=True","Agenda Packet","http://stjosephcitymi.iqm2.com/Citizens/FileOpen.aspx?Type=1&ID=1018&Inline=True","Summary","http://stjosephcitymi.iqm2.com/Citizens/FileOpen.aspx?Type=15&ID=1013&Inline=True","Minutes","http://stjosephcitymi.iqm2.com/Citizens/FileOpen.aspx?Type=12&ID=1013&Inline=True"
"1558406890-440","http://stjosephcitymi.iqm2.com/Citizens/calendar.aspx?From=1%2f1%2f1900&To=12%2f31%2f9999","Feb 25, 2016 9:00 AM","Cemetery Board - Regular","null","","null","","null","","null",""
"1558406890-775","http://stjosephcitymi.iqm2.com/Citizens/calendar.aspx?From=1%2f1%2f1900&To=12%2f31%2f9999","Nov 12, 2018 6:00 PM","City Commission - Regular Meeting","Agenda","http://stjosephcitymi.iqm2.com/Citizens/FileOpen.aspx?Type=14&ID=1744&Inline=True","Agenda Packet","http://stjosephcitymi.iqm2.com/Citizens/FileOpen.aspx?Type=1&ID=1744&Inline=True","Summary","http://stjosephcitymi.iqm2.com/Citizens/FileOpen.aspx?Type=15&ID=1491&Inline=True","Minutes","http://stjosephcitymi.iqm2.com/Citizens/FileOpen.aspx?Type=12&ID=1491&Inline=True"
"1558406890-675","http://stjosephcitymi.iqm2.com/Citizens/calendar.aspx?From=1%2f1%2f1900&To=12%2f31%2f9999","Mar 12, 2018 6:00 PM","City Commission - Regular Meeting","Agenda","http://stjosephcitymi.iqm2.com/Citizens/FileOpen.aspx?Type=14&ID=1657&Inline=True","Agenda Packet","http://stjosephcitymi.iqm2.com/Citizens/FileOpen.aspx?Type=1&ID=1657&Inline=True","Summary","http://stjosephcitymi.iqm2.com/Citizens/FileOpen.aspx?Type=15&ID=1393&Inline=True","Minutes","http://stjosephcitymi.iqm2.com/Citizens/FileOpen.aspx?Type=12&ID=1393&Inline=True"
"1558406890-259","http://stjosephcitymi.iqm2.com/Citizens/calendar.aspx?From=1%2f1%2f1900&To=12%2f31%2f9999","Mar 24, 2014 6:00 PM","City Commission - Regular Meeting","Agenda","http://stjosephcitymi.iqm2.com/Citizens/FileOpen.aspx?Type=14&ID=1055&Inline=True","Agenda Packet","http://stjosephcitymi.iqm2.com/Citizens/FileOpen.aspx?Type=1&ID=1055&Inline=True","Summary","http://stjosephcitymi.iqm2.com/Citizens/FileOpen.aspx?Type=15&ID=1043&Inline=True","Minutes","http://stjosephcitymi.iqm2.com/Citizens/FileOpen.aspx?Type=12&ID=1043&Inline=True"
"1558406890-665","http://stjosephcitymi.iqm2.com/Citizens/calendar.aspx?From=1%2f1%2f1900&To=12%2f31%2f9999","Feb 15, 2018 4:30 PM","Zoning Board of Appeals - Regular Meeting","Agenda","http://stjosephcitymi.iqm2.com/Citizens/FileOpen.aspx?Type=14&ID=1646&Inline=True","Agenda Packet","http://stjosephcitymi.iqm2.com/Citizens/FileOpen.aspx?Type=1&ID=1646&Inline=True","Summary","http://stjosephcitymi.iqm2.com/Citizens/FileOpen.aspx?Type=15&ID=1419&Inline=True","Minutes","http://stjosephcitymi.iqm2.com/Citizens/FileOpen.aspx?Type=12&ID=1419&Inline=True"
"1558406890-901","http://stjosephcitymi.iqm2.com/Citizens/calendar.aspx?From=1%2f1%2f1900&To=12%2f31%2f9999","Oct 31, 2019 9:00 AM","Cemetery Board - Regular","Agenda","http://stjosephcitymi.iqm2.com/Citizens/calendar.aspx?From=1%2f1%2f1900&To=12%2f31%2f9999","Agenda Packet","http://stjosephcitymi.iqm2.com/Citizens/calendar.aspx?From=1%2f1%2f1900&To=12%2f31%2f9999","Summary","http://stjosephcitymi.iqm2.com/Citizens/calendar.aspx?From=1%2f1%2f1900&To=12%2f31%2f9999","Minutes","http://stjosephcitymi.iqm2.com/Citizens/calendar.aspx?From=1%2f1%2f1900&To=12%2f31%2f9999"
"1558406890-417","http://stjosephcitymi.iqm2.com/Citizens/calendar.aspx?From=1%2f1%2f1900&To=12%2f31%2f9999","Nov 30, 2015 5:30 PM","Planning Commission - Special Joint Meeting","Agenda","http://stjosephcitymi.iqm2.com/Citizens/calendar.aspx?From=1%2f1%2f1900&To=12%2f31%2f9999","Agenda Packet","http://stjosephcitymi.iqm2.com/Citizens/calendar.aspx?From=1%2f1%2f1900&To=12%2f31%2f9999","Summary","http://stjosephcitymi.iqm2.com/Citizens/calendar.aspx?From=1%2f1%2f1900&To=12%2f31%2f9999","Minutes","http://stjosephcitymi.iqm2.com/Citizens/calendar.aspx?From=1%2f1%2f1900&To=12%2f31%2f9999"
"1558406890-739","http://stjosephcitymi.iqm2.com/Citizens/calendar.aspx?From=1%2f1%2f1900&To=12%2f31%2f9999","Aug 27, 2018 6:00 PM","City Commission - Regular Meeting","null","","null","","null","","null",""
"1558406890-813","http://stjosephcitymi.iqm2.com/Citizens/calendar.aspx?From=1%2f1%2f1900&To=12%2f31%2f9999","Mar 6, 2019 5:30 PM","Downtown Planning Steering Committee - Regular Meeting","Agenda","http://stjosephcitymi.iqm2.com/Citizens/FileOpen.aspx?Type=14&ID=1782&Inline=True","Agenda Packet","http://stjosephcitymi.iqm2.com/Citizens/FileOpen.aspx?Type=1&ID=1782&Inline=True","Summary","http://stjosephcitymi.iqm2.com/Citizens/calendar.aspx?From=1%2f1%2f1900&To=12%2f31%2f9999","Minutes","http://stjosephcitymi.iqm2.com/Citizens/calendar.aspx?From=1%2f1%2f1900&To=12%2f31%2f9999"
"1558406890-400","http://stjosephcitymi.iqm2.com/Citizens/calendar.aspx?From=1%2f1%2f1900&To=12%2f31%2f9999","Oct 14, 2015 3:30 PM","Municipal Officers Compensation Commission - Regular","Agenda","http://stjosephcitymi.iqm2.com/Citizens/FileOpen.aspx?Type=14&ID=1326&Inline=True","Agenda Packet","http://stjosephcitymi.iqm2.com/Citizens/FileOpen.aspx?Type=1&ID=1326&Inline=True","Summary","http://stjosephcitymi.iqm2.com/Citizens/calendar.aspx?From=1%2f1%2f1900&To=12%2f31%2f9999","Minutes","http://stjosephcitymi.iqm2.com/Citizens/calendar.aspx?From=1%2f1%2f1900&To=12%2f31%2f9999"
"1558406890-462","http://stjosephcitymi.iqm2.com/Citizens/calendar.aspx?From=1%2f1%2f1900&To=12%2f31%2f9999","May 5, 2016 4:30 PM","Planning Commission - Regular","Agenda","http://stjosephcitymi.iqm2.com/Citizens/FileOpen.aspx?Type=14&ID=1422&Inline=True","Agenda Packet","http://stjosephcitymi.iqm2.com/Citizens/FileOpen.aspx?Type=1&ID=1422&Inline=True","Summary","http://stjosephcitymi.iqm2.com/Citizens/FileOpen.aspx?Type=15&ID=1228&Inline=True","Minutes","http://stjosephcitymi.iqm2.com/Citizens/FileOpen.aspx?Type=12&ID=1228&Inline=True"
"1558406890-763","http://stjosephcitymi.iqm2.com/Citizens/calendar.aspx?From=1%2f1%2f1900&To=12%2f31%2f9999","Oct 17, 2018 4:00 PM","Water Services Joint Operating Board - Regular","Agenda","http://stjosephcitymi.iqm2.com/Citizens/FileOpen.aspx?Type=14&ID=1735&Inline=True","Agenda Packet","http://stjosephcitymi.iqm2.com/Citizens/FileOpen.aspx?Type=1&ID=1735&Inline=True","Summary","http://stjosephcitymi.iqm2.com/Citizens/FileOpen.aspx?Type=15&ID=1490&Inline=True","Minutes","http://stjosephcitymi.iqm2.com/Citizens/FileOpen.aspx?Type=12&ID=1490&Inline=True"
"1558406890-573","http://stjosephcitymi.iqm2.com/Citizens/calendar.aspx?From=1%2f1%2f1900&To=12%2f31%2f9999","May 18, 2017 8:30 AM","Downtown Development Authority - Regular","Agenda","http://stjosephcitymi.iqm2.com/Citizens/calendar.aspx?From=1%2f1%2f1900&To=12%2f31%2f9999","Agenda Packet","http://stjosephcitymi.iqm2.com/Citizens/calendar.aspx?From=1%2f1%2f1900&To=12%2f31%2f9999","Summary","http://stjosephcitymi.iqm2.com/Citizens/calendar.aspx?From=1%2f1%2f1900&To=12%2f31%2f9999","Minutes","http://stjosephcitymi.iqm2.com/Citizens/calendar.aspx?From=1%2f1%2f1900&To=12%2f31%2f9999"
"1558406890-787","http://stjosephcitymi.iqm2.com/Citizens/calendar.aspx?From=1%2f1%2f1900&To=12%2f31%2f9999","Dec 12, 2018 4:00 PM","Water Services Joint Operating Board - Regular","Agenda","http://stjosephcitymi.iqm2.com/Citizens/FileOpen.aspx?Type=14&ID=1751&Inline=True","Agenda Packet","http://stjosephcitymi.iqm2.com/Citizens/FileOpen.aspx?Type=1&ID=1751&Inline=True","Summary","http://stjosephcitymi.iqm2.com/Citizens/calendar.aspx?From=1%2f1%2f1900&To=12%2f31%2f9999","Minutes","http://stjosephcitymi.iqm2.com/Citizens/calendar.aspx?From=1%2f1%2f1900&To=12%2f31%2f9999"
